outputtimes,rmsx,rmsy,rmsh,rmsz
01-Mar-2020 00:00:00,-1,-1,-1,-1
01-Mar-2020 01:00:00,-1,-1,-1,-1
01-Mar-2020 02:00:00,-1,-1,-1,-1
01-Mar-2020 03:00:00,-1,-1,-1,-1
01-Mar-2020 04:00:00,-1,-1,-1,-1
01-Mar-2020 05:00:00,-1,-1,-1,-1
01-Mar-2020 06:00:00,-1,-1,-1,-1
01-Mar-2020 07:00:00,-1,-1,-1,-1
01-Mar-2020 08:00:00,-1,-1,-1,-1
01-Mar-2020 09:00:00,-1,-1,-1,-1
01-Mar-2020 10:00:00,-1,-1,-1,-1
01-Mar-2020 11:00:00,-1,-1,-1,-1
01-Mar-2020 12:00:00,-1,-1,-1,-1
01-Mar-2020 13:00:00,-1,-1,-1,-1
01-Mar-2020 14:00:00,-1,-1,-1,-1
01-Mar-2020 15:00:00,-1,-1,-1,-1
01-Mar-2020 16:00:00,-1,-1,-1,-1
01-Mar-2020 17:00:00,-1,-1,-1,-1
01-Mar-2020 18:00:00,-1,-1,-1,-1
01-Mar-2020 19:00:00,-1,-1,-1,-1
01-Mar-2020 20:00:00,2.6937169032962,2.37446041055726,3.93630602364177,1.05256073645294
01-Mar-2020 21:00:00,-1,-1,-1,-1
01-Mar-2020 22:00:00,2.64021707495198,2.34514464395772,3.86371587948111,1.02570494618125
01-Mar-2020 23:00:00,2.60030923541655,2.33288883597947,3.83765543334637,0.944659271347085
02-Mar-2020 00:00:00,2.5598491923499,2.30593525279484,3.7749219002159,0.976432784626165
02-Mar-2020 01:00:00,2.38533673120837,2.11480636353113,3.48310631745091,0.878750010163503
02-Mar-2020 02:00:00,2.3991317966702,2.16827915058942,3.53306432279071,0.973048813196876
02-Mar-2020 03:00:00,2.53911347009946,2.30791058281852,3.75699165057405,1.00070420177378
02-Mar-2020 04:00:00,2.53257548634886,2.35074510205741,3.78093891267435,1.01813266018883
02-Mar-2020 05:00:00,2.75602091897926,2.58166434157317,4.14745739832626,1.11854745811157
02-Mar-2020 06:00:00,2.96993956902575,2.78560120076882,4.46048182294009,1.32001274016681
02-Mar-2020 07:00:00,3.69067280196079,3.33898193308525,5.50231689258595,1.65823309499309
02-Mar-2020 08:00:00,3.94560636877308,3.66466645158608,5.97993462430556,2.01149407850236
02-Mar-2020 09:00:00,4.90712516067175,4.58113513115071,7.43850135151769,2.57273114416824
02-Mar-2020 10:00:00,6.10375263906259,5.75238422252482,9.34050618409507,2.89438733848395
02-Mar-2020 11:00:00,5.86793927440159,5.48014181151343,8.90763984108221,2.96021596936347
02-Mar-2020 12:00:00,5.67415765542604,5.28404710517758,8.61579837360595,2.65448213601918
02-Mar-2020 13:00:00,6.33001825027336,5.96902354740049,9.65281222362651,3.01342501743259
02-Mar-2020 14:00:00,5.85400609261782,5.56475927701303,8.97483528864259,2.70507109178803
02-Mar-2020 15:00:00,5.95318155433385,5.59302755246186,9.13871206550185,2.45523946853647
02-Mar-2020 16:00:00,6.83188655833957,6.26941898576929,10.4012167338473,2.79748404818272
