outputtimes,rmsx,rmsy,rmsh,rmsz
Thursday 01-Mar-2018 00:00:00,2.32681937708614,2.10020211847809,3.39012762545604,0.975314356113131
Thursday 01-Mar-2018 01:00:00,2.30737400031111,2.059673396493,3.34936869187078,0.879618485039336
Thursday 01-Mar-2018 02:00:00,2.28299706552679,2.01939004827595,3.29868951182449,0.918802742693441
Thursday 01-Mar-2018 03:00:00,2.32401812983307,2.08822598432109,3.3724588242502,0.936040348083241
Thursday 01-Mar-2018 04:00:00,2.37078948896067,2.13157389879707,3.44405387585094,1.04237549881024
Thursday 01-Mar-2018 05:00:00,2.78483459605635,2.50427828877222,4.08292653630801,1.2351769427347
Thursday 01-Mar-2018 06:00:00,2.74159662811252,2.5372221460836,4.06619948942391,1.29597536556522
Thursday 01-Mar-2018 07:00:00,3.47911961224615,3.30954819473413,5.29787572457225,1.75662068697035
Thursday 01-Mar-2018 08:00:00,3.84909185370781,3.74502495505074,5.89185433150936,1.9025932363277
Thursday 01-Mar-2018 09:00:00,4.75492666223929,4.721175353163,7.36002794636131,2.5020031422128
Thursday 01-Mar-2018 10:00:00,5.84039253819639,5.71080157961212,8.93869822834154,2.97129986374235
Thursday 01-Mar-2018 11:00:00,5.16383410600308,5.03408510899722,7.9267909957111,2.4001745849473
Thursday 01-Mar-2018 12:00:00,5.30089051125241,5.21128227293109,8.24277094399013,2.81151900071773
Thursday 01-Mar-2018 13:00:00,5.27624748618445,5.15965125063358,8.18105966133912,2.8867886097173
Thursday 01-Mar-2018 14:00:00,4.78856243742329,4.70057271430132,7.43036372232407,2.31108678264232
Thursday 01-Mar-2018 15:00:00,4.53626032741263,4.35050694316404,6.87782859831436,1.89576223762859
Thursday 01-Mar-2018 16:00:00,4.65110983290003,4.52797558834586,7.1015222423897,2.08318544877436
Thursday 01-Mar-2018 17:00:00,4.08043744061276,3.93404398537459,6.25985410583858,1.70787368858424
Thursday 01-Mar-2018 18:00:00,3.3682800218628,3.15845685130498,5.08492559803984,1.46591705091736
Thursday 01-Mar-2018 19:00:00,2.93916045958804,2.7180631186441,4.39344288943017,1.13960443558605
Thursday 01-Mar-2018 20:00:00,2.88390212110479,2.6598125847426,4.3227634855706,1.16823187207024
