outputtimes,rmsx,rmsy,rmsh,rmsz
01-Feb-2020 00:00:00,2.5329969938376,2.29316689581349,3.69604668689422,0.863513648310647
01-Feb-2020 01:00:00,2.38496041839649,2.08292685487683,3.42203527164408,0.853976975340696
01-Feb-2020 02:00:00,2.37797014448456,2.10043031322647,3.44371117262311,0.872377040630517
01-Feb-2020 03:00:00,2.38739084161869,2.11064025212652,3.43292161590822,0.893213579910629
01-Feb-2020 04:00:00,2.33325519693067,2.0597422830582,3.3646755908857,0.849051766803728
01-Feb-2020 05:00:00,2.42123774904287,2.15483594456387,3.49280619646866,0.909332051398637
01-Feb-2020 06:00:00,2.42955325669972,2.17745316398605,3.51949075932799,0.987188907046676
01-Feb-2020 07:00:00,2.76732556791863,2.44133341760786,4.02467116704745,1.19163657725575
01-Feb-2020 08:00:00,2.79663465817685,2.55373649164501,4.13044956625326,1.23317070961253
01-Feb-2020 09:00:00,2.91202497978869,2.62468908957687,4.27445993695269,1.22205064179501
01-Feb-2020 10:00:00,3.11659121788455,2.81086463939702,4.62265149560383,1.27462433047149
01-Feb-2020 11:00:00,3.25872146163571,2.95519748670794,4.84707889815964,1.34539165750421
01-Feb-2020 12:00:00,2.96144649662766,2.6371278526672,4.33918330887927,1.13089142542617
01-Feb-2020 13:00:00,3.14407054619472,2.85736374577349,4.68030478052631,1.2422994789405
01-Feb-2020 14:00:00,2.94240027741501,2.64236215424035,4.34622366429253,1.13557866969736
01-Feb-2020 15:00:00,2.83063604368126,2.63388736717066,4.2294385848853,1.06873317971609
01-Feb-2020 16:00:00,2.69123432999628,2.50826218392487,4.0193736894941,0.977023904094097
01-Feb-2020 17:00:00,2.90562319023147,2.72398002083187,4.34937783642262,1.12155871581067
01-Feb-2020 18:00:00,2.75742211850919,2.51701709447448,4.07173687085252,1.05464717903957
01-Feb-2020 19:00:00,2.68650411796409,2.52461499808825,3.98075195995575,1.04362909369874
01-Feb-2020 20:00:00,2.48165969918029,2.29200008322398,3.65171844831435,0.933880081026059
01-Feb-2020 21:00:00,2.39420288177929,2.14495914402424,3.47517014970072,0.885314275856291
01-Feb-2020 22:00:00,2.33629451311877,2.13385440695613,3.43348589603546,0.941918945062962
01-Feb-2020 23:00:00,2.36744899941448,2.12360142061773,3.43594021429359,0.877246813164912
02-Feb-2020 00:00:00,2.34590905611615,2.10641760017432,3.4121471843005,0.847152918747328
02-Feb-2020 01:00:00,2.24411872616252,2.02721207831516,3.28148564155232,0.821671147098013
02-Feb-2020 02:00:00,2.34816651656399,2.08932164371291,3.41165163260432,0.821942728881127
02-Feb-2020 03:00:00,2.27584099831204,2.00890987445176,3.29548509633241,0.819075057027422
02-Feb-2020 04:00:00,2.32395111844943,2.03831137464942,3.34494470373483,0.814292648958658
02-Feb-2020 05:00:00,2.33288607506845,2.06130247795668,3.35773956335106,0.808123549144662
02-Feb-2020 06:00:00,2.33952325533752,2.10689745345446,3.38779829491324,0.833119225113813
02-Feb-2020 07:00:00,2.4354183046948,2.18200947208392,3.51112916860668,0.870319883751725
02-Feb-2020 08:00:00,2.34339273432771,2.10785843194852,3.40127264705807,0.882398056873641
02-Feb-2020 09:00:00,2.53177206082418,2.26166341904848,3.67953315220905,0.97782869873312
02-Feb-2020 10:00:00,3.12324938143341,2.82018792729528,4.62632537971938,1.10873258275381
02-Feb-2020 11:00:00,3.26492595713956,2.96598095169046,4.87944921255177,1.15475455683222
02-Feb-2020 12:00:00,3.19694205803372,2.84696264384348,4.71946005428337,1.1004917043765
02-Feb-2020 13:00:00,3.28055960688661,2.95234541483762,4.90048670919127,1.14727188543537
02-Feb-2020 14:00:00,3.24790776683837,2.98419542872458,4.83394098989978,1.23144745936471
02-Feb-2020 15:00:00,2.79677235841813,2.56237549732961,4.15258540854525,1.10826793691354
02-Feb-2020 16:00:00,2.99287358619283,2.75401762466373,4.4398961636163,1.15637335617919
02-Feb-2020 17:00:00,2.85978340782902,2.61674806187539,4.25753771742176,1.11486846477973
02-Feb-2020 18:00:00,2.83321728750619,2.55038052966847,4.19359671235045,1.0892766851174
02-Feb-2020 19:00:00,2.75554732680951,2.44188014342852,4.0352020062555,1.0410861180529
02-Feb-2020 20:00:00,2.66935556349989,2.39520515647211,3.94045538935629,1.0077182392913
02-Feb-2020 21:00:00,2.4117744996589,2.14370026335487,3.51548256787789,0.907900274439664
02-Feb-2020 22:00:00,2.51902500244025,2.24924714014539,3.70414861804993,0.959010605946318
02-Feb-2020 23:00:00,2.50205149922202,2.24565507845993,3.67153965720126,0.954534504387156
03-Feb-2020 00:00:00,2.53758651172482,2.25677407705148,3.70027537169596,0.947723336951153
03-Feb-2020 01:00:00,2.42280253666893,2.08555203439868,3.47889881429371,0.904307883906622
03-Feb-2020 02:00:00,2.31505227868202,2.05117871470085,3.36888637959335,0.909603287211672
03-Feb-2020 03:00:00,2.44111532116691,2.12323579680046,3.51888825771893,0.95710799030043
03-Feb-2020 04:00:00,2.40639735932758,2.16445253258963,3.52057321161477,1.01053561225823
03-Feb-2020 05:00:00,2.64912839288606,2.36942758195575,3.86992393344739,1.13233914085887
03-Feb-2020 06:00:00,3.00921925221571,2.76421696079939,4.47537621467249,1.31039975680664
03-Feb-2020 07:00:00,3.52581377719243,3.25260309330671,5.23812873141447,1.5076936018187
03-Feb-2020 08:00:00,4.06237254225954,3.79355129516623,6.13494823946363,2.10317222895503
03-Feb-2020 09:00:00,4.96476081627996,4.73496036013789,7.64741154218858,2.61003061460164
03-Feb-2020 10:00:00,5.71831914802982,5.4986398725476,8.75865775532799,2.99854226595185
03-Feb-2020 11:00:00,5.31428245437926,5.11766981460303,8.15119302112931,2.40065729911511
03-Feb-2020 12:00:00,5.91628337944653,5.69128664054214,9.14769059960731,3.04605611363784
03-Feb-2020 13:00:00,6.21530557676802,5.96515888214183,9.57356854039852,3.26740683891909
03-Feb-2020 14:00:00,5.4728870055699,5.24199975377023,8.36261200067704,2.47115715238745
03-Feb-2020 15:00:00,5.54943821544731,5.28069197311002,8.4548724198719,2.49588032849219
03-Feb-2020 16:00:00,4.5253183502532,4.40850835563008,6.9937191116759,2.1493370944605
03-Feb-2020 17:00:00,4.48513245751704,4.33927348975207,6.87878059144178,2.10832091405285
03-Feb-2020 18:00:00,3.76104339817313,3.6084498719452,5.74184932939793,1.44862638460078
03-Feb-2020 19:00:00,3.08735712863756,2.87671948863019,4.63436827157727,1.22129130702996
03-Feb-2020 20:00:00,2.72584702269799,2.53944830336436,4.08090366400379,1.05381314796389
03-Feb-2020 21:00:00,2.47133785599661,2.31348280414305,3.69511708336447,0.943209811001267
03-Feb-2020 22:00:00,2.42155579748034,2.24089338661545,3.5848499336889,0.920763087389562
03-Feb-2020 23:00:00,2.34128298458593,2.15834203501322,3.44518147059182,0.888916843494087
04-Feb-2020 00:00:00,2.25947123327873,2.05068101228534,3.31423117108983,0.864456317344634
04-Feb-2020 01:00:00,2.29254680069033,2.10753942229254,3.35859155844125,0.87341762468448
04-Feb-2020 02:00:00,2.28143447245463,2.04773917299596,3.33533964192935,0.922344018627938
04-Feb-2020 03:00:00,2.30112254816935,2.09377529671661,3.36979372488993,0.921985365673796
04-Feb-2020 04:00:00,2.4012077519559,2.19409040332561,3.54576891273085,1.05806318679817
04-Feb-2020 05:00:00,2.62336342129348,2.36109057812814,3.84416439356074,1.09912660410103
04-Feb-2020 06:00:00,2.95983009655892,2.79326690773121,4.4284935555445,1.27098793417393
04-Feb-2020 07:00:00,3.6731209208803,3.56094340777333,5.68396133572492,1.62525507789293
04-Feb-2020 08:00:00,4.57243756510471,4.30815877606967,6.99474088777725,2.1390631900503
04-Feb-2020 09:00:00,5.51330573306,5.36161056831869,8.53065574046672,3.32995504265181
04-Feb-2020 10:00:00,6.09857805815919,5.98816965002311,9.47047573161525,3.51319299636782
04-Feb-2020 11:00:00,5.97042320849047,5.75457960147252,9.17528964284828,2.94146179518913
04-Feb-2020 12:00:00,6.08207717182437,5.78219941180577,9.38840495021978,3.74941730759069
04-Feb-2020 13:00:00,5.75035294642755,5.60264409525841,8.83736881863608,2.93612209901225
04-Feb-2020 14:00:00,5.46533680881895,5.32453159557008,8.40890316815823,2.91683637360203
04-Feb-2020 15:00:00,5.01746221943372,4.86222607244099,7.70996795618526,2.38656517657359
04-Feb-2020 16:00:00,4.79939998154669,4.65678830423938,7.34422868122303,2.07993662734121
04-Feb-2020 17:00:00,4.15479042865518,4.06949684412446,6.39037092037692,1.85339995633656
04-Feb-2020 18:00:00,3.7336122370229,3.5040042716011,5.62293206532899,1.56321932933321
04-Feb-2020 19:00:00,3.58298859955177,3.31243006502438,5.37063458387296,1.45368198934079
04-Feb-2020 20:00:00,3.11477767026519,2.91917350065718,4.66755114068455,1.16192697695833
04-Feb-2020 21:00:00,2.97161353042867,2.7127751104712,4.39297083867716,1.09350430939693
04-Feb-2020 22:00:00,2.81038520717277,2.63934760320537,4.22604290856551,1.1055543498519
04-Feb-2020 23:00:00,2.48391887381059,2.35434552453413,3.74277620130877,0.93876880702335
05-Feb-2020 00:00:00,2.33257690310348,2.23025957333461,3.50436490051491,0.859517882830019
05-Feb-2020 01:00:00,2.8798029430653,2.68365482916669,4.33252310610825,0.859803787836065
05-Feb-2020 02:00:00,2.64641768395748,2.4942804734062,3.9647312151255,0.980243813985001
05-Feb-2020 03:00:00,2.63615838561303,2.45011647896173,3.92452515609814,0.955312085991212
05-Feb-2020 04:00:00,2.48920551598064,2.29750247542888,3.67739198819193,0.975967889450388
05-Feb-2020 05:00:00,2.65157581014124,2.44124395541931,3.89829176864555,1.11291314712135
05-Feb-2020 06:00:00,2.9630402598825,2.78184713829492,4.42017588615418,1.31467873114984
05-Feb-2020 07:00:00,3.78139440648253,3.56421870255432,5.72578610355366,1.61345810457444
05-Feb-2020 08:00:00,4.02498760218128,3.78947213377761,6.11632296549149,1.95333455114606
05-Feb-2020 09:00:00,5.14351751646597,4.88577809646938,7.87007789897722,2.56878790917718
05-Feb-2020 10:00:00,5.91702406744514,5.75131321239249,9.03427111068859,2.97958578472429
05-Feb-2020 11:00:00,5.33649685579396,5.17896022558925,8.22634464876071,2.44253719798259
05-Feb-2020 12:00:00,5.82230850635883,5.6018487792728,8.95928965203096,3.23557094902223
05-Feb-2020 13:00:00,6.55571132264724,6.26885108832122,10.0435872500451,3.59780152287857
05-Feb-2020 14:00:00,6.10301107551025,5.89115173611214,9.3682065802978,3.19897374359426
05-Feb-2020 15:00:00,5.7643562871917,5.45491543889279,8.74781920186641,2.60805021722423
05-Feb-2020 16:00:00,5.49288726771272,5.29557177361263,8.38361920153038,2.44781174477693
05-Feb-2020 17:00:00,5.23898257988951,5.07111587815086,8.02985331105429,2.34169628267881
05-Feb-2020 18:00:00,3.93740136851746,3.70586628166569,5.9777704797949,1.70462982047076
05-Feb-2020 19:00:00,3.91049540163962,3.61451514466647,5.90799235845574,1.44767700778078
05-Feb-2020 20:00:00,3.07768656012707,2.86239585759261,4.60712696406552,1.18686812926122
05-Feb-2020 21:00:00,3.07435763359935,2.82208228400281,4.58080497922953,1.18071367270971
05-Feb-2020 22:00:00,2.91592152542206,2.66456224042693,4.34234286099373,1.0727568207128
05-Feb-2020 23:00:00,2.68958399897299,2.43778479673392,3.97517533262144,1.07135011256211
06-Feb-2020 00:00:00,2.81661682447257,2.46597364229264,4.15145261833966,1.06226507171795
06-Feb-2020 01:00:00,2.52292106446607,2.2432179758621,3.6895341948327,0.945168928510117
06-Feb-2020 02:00:00,2.42305730624359,2.19241192215475,3.56685172891998,1.02712655133087
06-Feb-2020 03:00:00,2.42404814204561,2.15567862076992,3.54380279659349,1.02610285301448
06-Feb-2020 04:00:00,2.50512624390792,2.25374587614282,3.67129003585463,1.06001862956127
06-Feb-2020 05:00:00,2.94188404851805,2.72473313756301,4.40820310791799,1.19003586543583
06-Feb-2020 06:00:00,3.02194583890455,2.85595641793186,4.54564077175442,1.33295212536589
06-Feb-2020 07:00:00,3.5187559929823,3.28905044863944,5.34193593889716,1.63638143674855
06-Feb-2020 08:00:00,4.35645625152931,4.02249661010009,6.60395188108304,2.00750593030468
06-Feb-2020 09:00:00,4.52697310414906,4.3750819364779,6.97871544086376,2.41740349594912
06-Feb-2020 10:00:00,6.01897319919604,5.7485194404005,9.27872136121413,3.13874407291593
06-Feb-2020 11:00:00,5.83467441703679,5.53682825254295,8.866854791775,3.02384284696294
06-Feb-2020 12:00:00,5.87026324442221,5.72862885563423,9.0561227003258,3.2623504156406
06-Feb-2020 13:00:00,5.6585739436138,5.40176677905927,8.65392084415398,2.72561207411182
06-Feb-2020 14:00:00,5.33757749417362,5.26817652610258,8.3115759699662,2.49813589518876
06-Feb-2020 15:00:00,5.01029313300478,4.87284962687183,7.75324847814197,2.36437368409324
