outputtimes,rmsx,rmsy,rmsh,rmsz
Sunday 01-Apr-2018 00:00:00,2.24650214653258,2.04160527760802,3.29261354107054,0.866306307408528
Sunday 01-Apr-2018 01:00:00,2.21671885003081,1.99979302328012,3.23358211677994,0.886517339324668
Sunday 01-Apr-2018 02:00:00,2.16974070812322,1.94556617569217,3.16515201505392,0.815670026134684
Sunday 01-Apr-2018 03:00:00,2.11280926402247,1.89550585297195,3.08416070847469,0.791958386491335
Sunday 01-Apr-2018 04:00:00,2.03248032489528,1.81095103438596,2.9428058884326,0.803870526983523
Sunday 01-Apr-2018 05:00:00,2.07317087034546,1.85429649531933,3.00443879880257,0.811436363830094
Sunday 01-Apr-2018 06:00:00,2.13140975112521,1.94032495827706,3.14428337118032,0.832413621559828
Sunday 01-Apr-2018 07:00:00,2.05202961603055,1.85925969805312,2.98459550713214,0.849002020489146
Sunday 01-Apr-2018 08:00:00,2.14647864155317,1.97920751606277,3.17597136317865,0.940384048670721
Sunday 01-Apr-2018 09:00:00,2.39730784935348,2.2185407135959,3.56429275625846,0.998428028633673
Sunday 01-Apr-2018 10:00:00,2.43152655142215,2.26635865006475,3.64452897484634,1.00762001817433
Sunday 01-Apr-2018 11:00:00,2.58274555191086,2.42274482916589,3.89195501495746,1.02570971123598
Sunday 01-Apr-2018 12:00:00,2.88625098463321,2.68352941195046,4.34675854581068,1.08440305439321
Sunday 01-Apr-2018 13:00:00,3.50269367545534,3.22549283676526,5.3155948167198,1.126512294572
Sunday 01-Apr-2018 14:00:00,2.86657038681122,2.6112009108663,4.28688987237027,1.09099167261502
Sunday 01-Apr-2018 15:00:00,3.02106439307243,2.76726055206855,4.55654587684087,1.1145543966787
Sunday 01-Apr-2018 16:00:00,2.8416936426435,2.68758277095068,4.30904588986721,1.06687361814992
Sunday 01-Apr-2018 17:00:00,3.53485951783001,3.30432369611066,5.39709134860201,1.21244061049206
Sunday 01-Apr-2018 18:00:00,2.83697395414222,2.68646756817434,4.31061912427465,1.03853292453163
Sunday 01-Apr-2018 19:00:00,2.68726295817777,2.5465516911465,4.03900942385335,1.04740880887697
Sunday 01-Apr-2018 20:00:00,2.50370492235161,2.32147380172492,3.73366137726411,0.992000927685763
